candidate_index,sample_index,k,ratio,config,best_iteration,combined_worst_active_rl_db,combined_total_rl_db,combined_active_gate,combined_dynamic_range_db,all_tasks_significant_worst_active_rl_db,all_tasks_significant_worst_total_rl_db,all_tasks_significant_gate,all_tasks_strict_worst_active_rl_db,all_tasks_strict_gate,target_response_error_max,nearest_bound_ratio_max,local_bound_ratio_max,constraint_pass
79,73,6,0.6000000238418579,robust20,93,10.109467108293277,12.759964725591594,1,20.015781878119974,9.299198536868845,11.321666386323724,0,-7.662176754359203,0,3.037033007916984e-16,1.0042975594569008,1.048833490193717,1
80,73,6,0.699999988079071,balanced30,42,10.158894382070551,13.379936055285055,1,23.932078304225122,8.564344887861575,11.337817932959728,0,6.5422058431749965,0,3.092161630224217e-16,0.8817785832864803,1.3523776871357305,0
80,73,6,0.699999988079071,combined20,60,10.023095829446621,13.342680927357264,1,20.073426491869675,8.83152809523004,11.373869496889231,0,2.7646573838321946,0,3.283084940946347e-16,0.9886087405880672,1.2137322423023171,0
80,73,6,0.699999988079071,robust20,109,10.236992954646482,13.327212590958709,1,20.024334825047486,9.531846386665894,11.408040116696572,0,3.3562486258360744,0,6.063040548638561e-16,1.0000747183578116,1.0335019574265014,1
81,73,6,0.800000011920929,balanced30,46,10.108076584337391,13.235229524529238,1,25.30394448149545,8.668796294766967,11.315239853702677,0,6.961485748415091,0,3.0280096127320053e-16,0.9777416677471661,1.3217961020872124,0
81,73,6,0.800000011920929,combined20,74,10.071665614208099,13.321525287978108,1,20.061476532667548,5.489691804146708,11.316456934854365,0,4.78180060921709,0,2.971982523056522e-16,0.9996932552715301,1.172781307408434,0
81,73,6,0.800000011920929,robust20,95,10.228021669264354,13.262406184726602,1,20.017583112085,9.506123195708248,11.33983589442601,0,-0.5802969326753362,0,2.748970853517442e-16,1.000001272369093,1.042831222371483,1
82,73,6,0.8999999761581421,balanced30,56,8.730422938467552,13.27527099950932,0,25.019926252271674,8.170828902459625,11.399646392872889,0,5.1937152593588305,0,6.05344212413222e-16,0.9354340839867326,1.2149830190471396,0
82,73,6,0.8999999761581421,combined20,70,10.069509325116222,13.363884878118546,1,19.9783255253281,8.553055410218025,11.463840394686656,0,3.711556247025209,0,3.924677570790363e-16,0.9649668379481321,1.1779835179331861,0
82,73,6,0.8999999761581421,robust20,109,10.052299832125533,13.258670303081022,1,20.02958872082162,8.91394303736466,11.417963015191194,0,-2.1262292663463085,0,3.0272468084046825e-16,1.0003656702784183,1.0365072443669996,1
83,73,6,1.0,balanced30,22,8.614329318927332,13.488425075336947,0,24.601676481977282,8.392651997520431,11.38604270741988,0,8.392651997520431,0,3.13566729696314e-16,0.9360789701684785,1.7199842493663222,0
83,73,6,1.0,combined20,83,8.00065352749548,13.534685268789266,0,20.042537222922366,8.020985119816075,11.414557531102332,0,8.020985119816075,0,2.8566832477434513e-16,0.9705796315815928,1.146652617697221,0
83,73,6,1.0,robust20,97,10.194097427149849,13.512419376470284,1,20.014023656265234,9.20657676117599,11.432071159733173,0,7.694517601529711,0,3.40765428008767e-16,0.997776970365337,1.0456287932553823,1
84,74,6,0.5,balanced30,70,9.87160224674567,12.07232628196055,0,22.161530288501528,8.832258934629722,10.166492440715334,0,8.832258934629722,0,6.940370082270488e-16,1.002701091063651,1.0620626625243452,0
84,74,6,0.5,combined20,88,10.033459911850153,12.176265728195101,1,20.036127372865952,6.20697156769117,10.323006158138012,0,5.663703538700439,0,2.613245507246824e-16,1.0010569952285489,1.0325735839696577,1
84,74,6,0.5,robust20,110,10.428042681132938,12.085472041751915,1,19.98006486556846,9.491467465699156,10.217968100500732,0,9.491467465699156,0,5.363693294505798e-16,1.0000012352064633,1.003129769537778,1
85,74,6,0.6000000238418579,balanced30,50,8.144025047677278,12.142165979323211,0,24.221397363110462,7.639432451584699,9.861141999424113,0,7.194675584717164,0,2.950174480095554e-16,1.0103061205386694,1.1247272922512868,0
85,74,6,0.6000000238418579,combined20,83,8.049795870853243,12.240495266550358,0,19.998318825516904,7.717276538777609,10.136089693316672,0,-12.797493371853598,0,4.999149984614312e-16,1.0003181122069291,1.0497946452890412,1
85,74,6,0.6000000238418579,robust20,96,10.020898774001342,12.217436492744497,1,19.956666263220484,8.340667039627514,10.057740964905769,0,6.185994298216945,0,5.417890847201107e-16,1.0000001393632636,1.0048453755053692,1
86,74,6,0.699999988079071,balanced30,68,10.101351070285356,12.438664486650337,1,27.442770981334178,7.875986282820926,10.131920673717797,0,-4.650102343903026,0,2.85033822617684e-16,1.0027907969202043,1.0652350976861997,0
86,74,6,0.699999988079071,combined20,85,8.650884673819089,12.559894569425936,0,20.0215441970164,8.370738445378006,10.379885188231492,0,-4.1343237711916405,0,3.775156008217985e-16,1.00040999368279,1.0401680400074116,1
86,74,6,0.699999988079071,robust20,104,10.058771616415545,12.416456679988805,1,20.007773734202054,9.158142154706164,10.211556887570731,0,-1.644206136208968,0,5.240300067499984e-16,1.0002776366204127,1.0050332931087076,1
87,74,6,0.800000011920929,balanced30,69,8.407832051961053,12.222837127867141,0,30.100225458758153,7.949296893381437,10.094824587732536,0,4.675851563830768,0,2.6547100636856256e-16,1.000284811571553,1.066122174577302,0
87,74,6,0.800000011920929,combined20,85,9.52994832719301,12.219993601698185,0,20.00448899064466,8.265145820351435,10.335906979739207,0,-8.723598669430864,0,7.870980233706587e-16,0.9998797626589855,1.0455869098079762,1
87,74,6,0.800000011920929,robust20,87,10.13838714346851,12.145243262224145,1,20.021976945469625,8.030974364832291,10.076516656942655,0,3.8857329833740604,0,5.387209402085076e-16,1.000000000185792,1.0102856334151133,1
88,74,6,0.8999999761581421,balanced30,65,9.069577974346393,12.313776385620464,0,29.178469976860892,7.0385900380671,10.042768121547155,0,-3.8379325201879784,0,7.939612839494354e-16,1.0018865774957295,1.0764743857604337,0
88,74,6,0.8999999761581421,combined20,88,8.29735921287209,12.375953535840205,0,20.105435167288096,7.822728812408457,10.328772652305027,0,-6.10583990177073,0,7.878987049195948e-16,1.0004936917818608,1.0403584268836186,1
88,74,6,0.8999999761581421,robust20,110,9.912050504117676,12.294370629060914,0,20.012270826913667,8.82663896396578,10.232812291506626,0,1.809633451844819,0,4.166685206190843e-16,1.0000010263180164,1.0049826188931124,1
89,74,6,1.0,balanced30,66,7.567703061246629,12.308644805554207,0,29.84830224575305,6.310605494514089,9.917740103371726,0,0.28911243581269497,0,5.399188947173794e-16,1.000236687339667,1.072664747527365,0
89,74,6,1.0,combined20,89,8.708146037246356,12.37731431327573,0,20.054919679059996,8.306429421867698,10.327243676492987,0,-7.673998172652778,0,6.570371984988872e-16,1.0084033532104282,1.0456035907019976,1
89,74,6,1.0,robust20,110,7.990626038202947,12.28507272126403,0,20.03398080006494,7.977197006157853,10.170226390667825,0,-17.77891582057672,0,4.4319366075204116e-16,1.0000078173849918,1.0056409520845548,1
90,75,6,0.5,balanced30,64,9.368528233082092,11.09206554220924,0,20.17104809642681,8.726405634635027,10.175871940960626,0,-4.5793701123253605,0,2.934214039043941e-16,10.76019510143132,11.941486381644625,0
90,75,6,0.5,combined20,83,9.551944212996467,11.185046334303303,0,19.67249308103286,8.872196748360029,10.276938947160764,0,-1.6374913958880715,0,4.882164150176979e-16,10.447213356869447,11.969105998894404,0
90,75,6,0.5,robust20,101,9.88100551486715,11.229810466778694,0,19.898665307430125,9.37485183078348,10.358432726476162,0,4.316659095335847,0,6.495243639250022e-16,9.45337708554164,12.14311568613574,0
91,75,6,0.6000000238418579,balanced30,63,8.79543065091092,11.14154570156937,0,25.211990587755157,8.759538965624607,10.207759366240044,0,-7.330437073998597,0,4.44199267491509e-16,10.656858907900467,11.77777035755554,0
91,75,6,0.6000000238418579,combined20,72,8.810691817481473,11.035985166949882,0,19.616866504576006,8.531165434106356,10.347717278838902,0,-8.372987574597214,0,2.5978181051157464e-16,10.480214111655213,11.800053023611559,0
91,75,6,0.6000000238418579,robust20,83,9.66546102310353,11.357917175344918,0,20.61240894488281,9.0721951024356,10.190200801550924,0,-5.783505936556729,0,4.754466052069898e-16,9.493775685493665,11.964217458922507,0
92,75,6,0.699999988079071,balanced30,49,8.317990738845452,11.057749277363648,0,27.219780624774046,8.379393201842339,10.38894977348956,0,-18.430361477358318,0,3.5078401543731177e-16,10.855353252542333,11.569524815256466,0
92,75,6,0.699999988079071,combined20,72,8.574269816346877,11.412630297273695,0,20.445301167851607,8.418488352713533,10.579700578392304,0,-14.40116047536411,0,1.1321153007740609e-15,10.356216821193462,11.643061574212092,0
92,75,6,0.699999988079071,robust20,73,8.516898523459862,11.375499762958995,0,20.27426001342227,8.644930915303537,10.46659538128399,0,-16.806780634629888,0,4.411276112005048e-16,9.591167901030396,11.785738604330176,0
93,75,6,0.800000011920929,balanced30,68,8.252550750405621,11.252532817529456,0,22.80342269776203,8.194342038483805,10.581557824311103,0,-5.482700746485008,0,8.587367257421287e-16,10.335200448888797,11.500826967167422,0
93,75,6,0.800000011920929,combined20,82,8.09895826347584,11.206366472479587,0,20.506730758287087,8.376062588416984,10.823304275769567,0,-4.837914320138756,0,4.3500621195727196e-16,10.127270053547468,11.526864546376027,0
93,75,6,0.800000011920929,robust20,85,8.864243492555353,11.437751366264804,0,20.302255670011533,8.565069681470742,10.451226274732209,0,-10.356835633910233,0,6.759602857883336e-16,9.332702061006916,11.705436449992161,0
94,75,6,0.8999999761581421,balanced30,60,8.23354175694736,11.363191443614474,0,25.712376868516692,8.258113328813225,10.516968176130115,0,-9.590599024300204,0,2.459858609574415e-16,10.552898616028916,11.34965641299031,0
94,75,6,0.8999999761581421,combined20,57,7.846945834134278,11.369712081434432,0,20.53884967783275,8.005256640914627,10.532266958736031,0,-8.77750617118117,0,4.58139962088006e-16,10.626458662701321,11.33262151012426,0
94,75,6,0.8999999761581421,robust20,74,9.324848877594597,11.56581824548438,0,20.403610347580177,8.673328713712333,10.570561944066803,0,-5.803985344659779,0,6.417804238412336e-16,9.423387653068486,11.551602380799732,0
95,75,6,1.0,balanced30,64,7.816588567063975,11.85994376822463,0,28.853679055570886,8.252722406500556,10.543842494080248,0,-16.329759533803013,0,5.640125122872612e-16,10.730717707286013,11.250625893480724,0
95,75,6,1.0,combined20,83,8.342482357457671,12.016397882134251,0,20.20727851603621,7.905226926637958,10.871460305177747,0,-10.27868218600841,0,4.411116988956205e-16,10.41243279987803,11.287336577864265,0
95,75,6,1.0,robust20,108,9.043833053907655,12.207594723457781,0,20.230433284503757,8.638665714973863,10.591296462048023,0,-11.46722923640419,0,5.210289450601568e-16,8.981223062597211,11.487406674015697,0
