stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass
427,k6_supported_scene,421022,6,0.5,corner,task,4,P00,5.583927629765373,0.5257794629967413,0.29164929116289584,0.15334320769100762,0.06111560388617075,0.07114526927811937,False,False
270,old_285_replay,426113,4,0.800000011920929,interior,combined,-1,P11,5.658991467935492,0.5212552313416497,0.46573611012060445,0.24276738382507573,0.09548869416826497,0.11150511350133438,False,False
1267,k6_supported_scene,421035,6,0.5,edge,task,4,P10,5.663859666571923,0.5209631641930554,0.4116222987818775,0.21444005522582618,0.08427365523931765,0.09842912912435811,False,False
406,k6_supported_scene,421021,6,0.5,interior,task,4,P01,5.677032644617226,0.5201736728088266,0.40809093213608083,0.21227815900920277,0.08322847520808091,0.0972625072555897,False,False
230,old_285_replay,426110,4,0.699999988079071,interior,combined,-1,P11,5.677805485419947,0.5201273915905144,0.3184223550003228,0.16562018893042668,0.0649261989588541,0.07587657590383266,False,False
101,old_285_replay,426105,2,0.800000011920929,edge,combined,-1,P10,5.686594047993436,0.5196013821091432,0.3395165012162602,0.17641324328082944,0.06904869857535843,0.08072449208977595,False,False
1483,k6_supported_scene,421039,6,0.5,corner,combined,-1,P10,5.696877960276416,0.5189865489499311,0.4363714629060846,0.22647091959386173,0.08847814672557114,0.10348473131932089,False,False
1123,k6_supported_scene,421033,6,0.5,corner,task,5,P10,5.707150916870322,0.5183730971437024,0.2979603580833634,0.15445463364571965,0.06023129524744056,0.07047799490416005,False,False
292,k6_supported_scene,421020,6,0.5,corner,task,1,P01,5.711286998778161,0.5181263149162428,0.3795717306850073,0.19666610206620344,0.07663498162853871,0.08968825337089016,False,False
1246,k6_supported_scene,421035,6,0.5,corner,task,4,P01,5.72846167583992,0.5171028319323423,0.13982423129577,0.07230350597580552,0.028087201678122536,0.0328956832896884,False,False
1219,k6_supported_scene,421034,6,0.5,interior,task,2,P11,5.732067033534993,0.516888236320587,0.33935238240608756,0.175407254433072,0.06809460865230324,0.07976475820734752,False,False
1540,k6_supported_scene,421039,6,0.5,interior,task,4,P11,5.736401953227089,0.5166303341311227,0.32097092270851135,0.16582331504527295,0.06432339720079724,0.07536141804588589,False,False
967,k6_supported_scene,421030,6,0.5,interior,task,2,P10,5.739605276047995,0.5164398379725089,0.4166328085918914,0.21516578016322774,0.08341491785289307,0.09774270052921205,False,False
457,k6_supported_scene,421022,6,0.5,interior,task,0,P10,5.740132161673149,0.5164085117082505,0.4662307102830249,0.2407655072099374,0.09333041124869285,0.10936383962063939,False,False
1087,k6_supported_scene,421032,6,0.5,interior,task,0,P11,5.748655631200261,0.5159020082342359,0.39030920246549095,0.20136130138424976,0.07793469423277387,0.0913572219698316,False,False
856,k6_supported_scene,421029,6,0.5,corner,task,0,P11,5.749845406278418,0.5158313458909831,0.4057513475418091,0.20929926369957141,0.08098942150810351,0.09494299647463282,False,False
1303,k6_supported_scene,421036,6,0.5,corner,task,2,P01,5.798042726155367,0.5129769649303553,0.4459610757567766,0.22876775911878758,0.08774248440175628,0.10307885072666426,False,False
1441,k6_supported_scene,421038,6,0.5,edge,combined,-1,P10,5.799036853024883,0.5129182564936661,0.47618976097761084,0.24424642196077176,0.09366199764672986,0.1100379125225519,False,False
1117,k6_supported_scene,421033,6,0.5,corner,task,3,P00,5.804935924774409,0.5125700233845173,0.4984463870207353,0.25548867625114646,0.09786608880441514,0.11500739731817883,False,False
252,old_285_replay,426102,2,0.699999988079071,interior,task,0,P11,5.812797273990529,0.5121063208530939,0.4148219281460663,0.2124329314320685,0.08125471979964069,0.09552022725196023,False,False
233,old_285_replay,426110,4,0.699999988079071,interior,task,2,P10,5.812968990258657,0.512096196833479,0.44514936519563947,0.22795929693952444,0.08719070763989381,0.10249915966646472,False,False
1474,k6_supported_scene,421038,6,0.5,interior,task,3,P10,5.815660677332542,0.5119375269429836,0.5544852018356323,0.28386178295421466,0.10851816628833716,0.1275866201049875,False,False
301,k6_supported_scene,421020,6,0.5,corner,task,4,P01,5.817434475637234,0.5118329917439539,0.4085133868136617,0.2090906289402916,0.07990735324023496,0.09395591328142584,False,False
604,k6_supported_scene,421025,6,0.5,corner,task,0,P11,5.840418801852661,0.5104803858835358,0.41534674581625974,0.21202636707975514,0.08068219352791589,0.09496574918327692,False,False
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False
231,old_285_replay,426110,4,0.699999988079071,interior,task,0,P01,5.865569846571704,0.5090043661698493,0.39544937835631216,0.2012854601825156,0.07623338669215171,0.0898326823686587,False,False
970,k6_supported_scene,421030,6,0.5,interior,task,3,P10,5.868581109404559,0.5088279328585157,0.38462095914510985,0.19570588757586588,0.0740780609021543,0.08730497294975184,False,False
613,k6_supported_scene,421025,6,0.5,corner,task,3,P10,5.875621367530151,0.5084156747318079,0.3693438552510514,0.1877802053755105,0.07098342313742415,0.08368496363481326,False,False
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False
1285,k6_supported_scene,421035,6,0.5,interior,task,3,P00,5.903264418067281,0.5068002017484835,0.50584510811842,0.2563624028478987,0.09640013435706488,0.11379588098944099,False,False
1531,k6_supported_scene,421039,6,0.5,interior,task,1,P10,5.938911925444166,0.5047245200467448,0.522573031574518,0.263755422550821,0.09850332019536467,0.11647433129794682,False,False
1165,k6_supported_scene,421033,6,0.5,interior,task,5,P11,5.955077203626377,0.5037860526052796,0.4526994678306597,0.22806367791491886,0.08490753652581795,0.10047563260227557,False,False
7,old_285_replay,426105,2,0.800000011920929,corner,task,0,P10,5.964943386795066,0.5032141338015789,0.4554430647830133,0.22918538734072041,0.08516164441652613,0.10082409134599887,False,False
895,k6_supported_scene,421029,6,0.5,interior,combined,-1,P10,5.970528334083901,0.5028906757351715,0.5659584742019126,0.28461523952944645,0.10564345557427743,0.12510646917993204,False,False
571,k6_supported_scene,421024,6,0.5,edge,task,3,P10,5.974055198606153,0.5026865207989534,0.29010069746243966,0.14582971028874359,0.05409181481026973,0.06406822488113827,False,False
385,k6_supported_scene,421021,6,0.5,edge,task,4,P10,6.00896027964289,0.5006704803148724,0.49240588755183606,0.2465330922304488,0.09082067843639338,0.10775425735742694,False,False
880,k6_supported_scene,421029,6,0.5,edge,task,1,P00,6.020021778827375,0.5000332812018766,0.49632352590560913,0.24817828119626634,0.09122700137753537,0.10829530581653038,False,False
643,k6_supported_scene,421025,6,0.5,interior,combined,-1,P10,6.032609518580364,0.49930914926137765,0.585232417280398,0.2922119003924551,0.10714516047524092,0.1272709948238841,False,False
514,k6_supported_scene,421023,6,0.5,edge,task,5,P00,6.038349421414227,0.4989792994287242,0.4609252021415212,0.22999213445361938,0.08423478747954669,0.10008576222309123,False,False
198,old_285_replay,426105,2,0.800000011920929,interior,task,1,P10,6.042059892545347,0.49876618908946607,0.4433133983338229,0.22110973425926134,0.08092172865882391,0.09616704275277273,False,False
1315,k6_supported_scene,421036,6,0.5,edge,combined,-1,P11,6.047808117747656,0.4984362203671193,0.49865977771491654,0.24855009485333093,0.09086002734408988,0.10800867425134619,False,False
1399,k6_supported_scene,421037,6,0.5,interior,combined,-1,P11,6.065646401552015,0.4974136281675175,0.2739436884287929,0.13626332397495786,0.04963472336870797,0.059055502415424094,False,False
1102,k6_supported_scene,421032,6,0.5,interior,task,5,P10,6.079828858442796,0.4966021061038382,0.4736194285777176,0.23520040572339093,0.08542879188208796,0.10171631438152459,False,False
316,k6_supported_scene,421020,6,0.5,edge,task,2,P11,6.092974836880662,0.49585107390344413,0.4973898456538492,0.24663128911612947,0.08934280938555292,0.10644778399862251,False,False
397,k6_supported_scene,421021,6,0.5,interior,task,1,P11,6.125845935904276,0.4939781089218099,0.40669787428775545,0.20089984684318538,0.07229068661337168,0.08627681213577072,False,False
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False
955,k6_supported_scene,421030,6,0.5,edge,task,5,P00,6.141941057616376,0.4930636054774663,0.4119627320979111,0.2031238300105436,0.07284977555702807,0.08701695676436123,False,False
865,k6_supported_scene,421029,6,0.5,corner,task,3,P10,6.145672574760727,0.4928518274997489,0.4027937906812027,0.19851765584278205,0.07114307525021149,0.08499494139526118,False,False
1276,k6_supported_scene,421035,6,0.5,interior,task,0,P01,6.149215278795256,0.4926508495684621,0.5009735822677612,0.24680506091556847,0.08838330416158177,0.10561152158778178,False,False
271,old_285_replay,426113,4,0.800000011920929,interior,task,0,P01,6.15828852811965,0.4921364969410274,0.45046861865674437,0.2216920479675937,0.07924136302908055,0.09473274137834925,False,False
526,k6_supported_scene,421023,6,0.5,interior,task,2,P10,6.160006183434624,0.4920391854014744,0.3691857159137726,0.1816538389200728,0.06490706473133352,0.07760316690027039,False,False
1387,k6_supported_scene,421037,6,0.5,edge,task,2,P10,6.163884515183375,0.49181953430040654,0.27931789875075785,0.13737399888536586,0.04904592375489637,0.05865151906178698,False,False
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False
313,k6_supported_scene,421020,6,0.5,edge,task,1,P11,6.190296324539611,0.4903262947193489,0.5003416538238525,0.2453306692132008,0.08710874577931382,0.10431523151942337,False,False
1297,k6_supported_scene,421036,6,0.5,corner,task,0,P00,6.195464158311439,0.49003465261509277,0.38644095434371806,0.18936945881806883,0.06716609912853999,0.08045559985168073,False,False
1408,k6_supported_scene,421037,6,0.5,interior,task,2,P01,6.22750772067314,0.4882301711146766,0.4611834281483305,0.2251636640401126,0.07932465883277914,0.09518451383258447,False,False
197,old_285_replay,426105,2,0.800000011920929,interior,task,0,P10,6.229798611132212,0.48810141811395424,0.44227251251929117,0.2158738405534876,0.07601499194885816,0.09122451052830613,False,False
1006,k6_supported_scene,421031,6,0.5,edge,task,1,P11,6.244102567499463,0.48729827231998,0.47252951852043396,0.2302628179951995,0.0808358639764706,0.09708590504353931,False,False
532,k6_supported_scene,421023,6,0.5,interior,task,4,P10,6.266008236215406,0.4860708626132526,0.35048764529353965,0.17036183208311853,0.05952790699544058,0.0715809923716803,False,False
136,old_285_replay,426110,4,0.699999988079071,edge,task,0,P11,6.271222251689999,0.48577916877637256,0.4493541027444441,0.21828686251744878,0.07618861845607255,0.0916416691905893,False,False
1225,k6_supported_scene,421034,6,0.5,interior,task,4,P00,6.271232745397878,0.485778581890996,0.47901098732498476,0.232693278132937,0.0812167037136372,0.09768963907644992,False,False
637,k6_supported_scene,421025,6,0.5,edge,task,4,P11,6.280574458367443,0.4852564057155422,0.3132220655308804,0.15199301371031307,0.05294349966030315,0.06371504139155013,False,False
1132,k6_supported_scene,421033,6,0.5,edge,task,1,P00,6.321214021243921,0.482991289937886,0.34099104689997256,0.1646957055994879,0.05686486860656677,0.06859137096979995,False,False
679,k6_supported_scene,421026,6,0.5,corner,task,4,P00,6.359991501704644,0.48083981890433614,0.5066905952532857,0.24363701406212016,0.08340737906343176,0.10083220155271153,False,False
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False
952,k6_supported_scene,421030,6,0.5,edge,task,4,P01,6.388644923437488,0.47925621533742513,0.48161416173449556,0.23081658040578096,0.07851680995840934,0.09507926711700693,False,False
349,k6_supported_scene,421021,6,0.5,corner,combined,-1,P10,6.392678146382088,0.47903372823019813,0.4016149789173544,0.19238712066387273,0.06538531308193826,0.07919664051179222,False,False
751,k6_supported_scene,421027,6,0.699999988079071,edge,task,0,P01,6.409923264487571,0.4780835897610596,0.4962916617972592,0.23726889924051534,0.08032769573758397,0.09739490438668871,False,False
1153,k6_supported_scene,421033,6,0.5,interior,task,1,P11,6.425660451937233,0.4772181770348479,0.281617547117644,0.1343930124565074,0.04533772466035324,0.055022403662414315,False,False
273,old_285_replay,426113,4,0.800000011920929,interior,task,2,P10,6.43508503561983,0.47670065451574317,0.42612376104147565,0.20313347579318156,0.06838131079234283,0.08303548232063078,False,False
655,k6_supported_scene,421025,6,0.5,interior,task,3,P10,6.4506801260491295,0.4758455296805788,0.5695772591033837,0.27103079255206186,0.09091464833180515,0.11050211004272506,False,False
682,k6_supported_scene,421026,6,0.5,corner,task,5,P10,6.4808563794414775,0.47419522999590996,0.47811163349760927,0.22671825601011902,0.07552608224250887,0.09196808930125622,False,False
940,k6_supported_scene,421030,6,0.5,edge,task,0,P11,6.5218228464511485,0.47196398311430676,0.5323535139400701,0.2512516848640532,0.08290672241957123,0.10121407915531849,False,False
535,k6_supported_scene,421023,6,0.5,interior,task,5,P10,6.522380685078594,0.47193367288733906,0.46320278499268225,0.21860099161324095,0.07212340970222733,0.08805270931948753,False,False
1222,k6_supported_scene,421034,6,0.5,interior,task,3,P00,6.534302567401591,0.4712863611579841,0.5271387805938427,0.2484333177313291,0.08173739876329814,0.09986542356800468,False,False
1556,canonical_modal_scan,-1,0,1.0,full_2x2,canonical,-1,P01,6.544481615470211,0.4707343812387912,0.49999999247994603,0.23536718707944765,0.07725330644907855,0.09444804263566414,False,False
592,k6_supported_scene,421024,6,0.5,interior,task,3,P10,6.54556280308752,0.47067578959990225,0.4804566490106842,0.22613931264162693,0.07420557985704226,0.09072823076320405,False,False
871,k6_supported_scene,421029,6,0.5,corner,task,5,P00,6.548664682057598,0.47050773327710627,0.35189795843387317,0.16557071076756305,0.054290805506133244,0.06639239080787941,False,False
1492,k6_supported_scene,421039,6,0.5,corner,task,2,P01,6.556810740397592,0.4700666746315559,0.49949724328070655,0.234797008136591,0.07684211076236414,0.09401955766899181,False,False
1057,k6_supported_scene,421032,6,0.5,corner,task,4,P10,6.5697392264117624,0.4693675257714559,0.4703500327627403,0.22076703112437066,0.07202929101786276,0.08820438071855227,False,False
433,k6_supported_scene,421022,6,0.5,edge,combined,-1,P00,6.573674549432196,0.4691549172151767,0.5224991898361018,0.24513306415255323,0.07990431260507505,0.09787278432919574,False,False
412,k6_supported_scene,421022,6,0.5,corner,combined,-1,P01,6.58189219096394,0.46871126389770407,0.4344675207830163,0.20363982078870962,0.06624912728462226,0.08119023631234587,False,False
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False
442,k6_supported_scene,421022,6,0.5,edge,task,2,P01,6.617557694330407,0.46679061443620573,0.49341400733522556,0.2303210276554405,0.07428981839440643,0.09125806602340111,False,False
1366,k6_supported_scene,421037,6,0.5,corner,task,2,P00,6.621356998441659,0.46658647971182104,0.37913090662509047,0.1768973550721521,0.05700563544216135,0.07004374747745486,False,False
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False
718,k6_supported_scene,421026,6,0.5,interior,task,3,P10,6.641295054224572,0.46551668045020783,0.5850400388826829,0.272345896831127,0.08733999230485218,0.1074592108618024,False,False
253,old_285_replay,426102,2,0.699999988079071,interior,task,1,P01,6.648973504025304,0.46510533893588313,0.48654831405412724,0.22629621851682735,0.07243613210423183,0.08916827216026244,False,False
1009,k6_supported_scene,421031,6,0.5,edge,task,2,P01,6.655260721039589,0.46476879769017965,0.42298596306238484,0.1965906774923273,0.06283077133662862,0.0773770356463791,False,False
44,old_285_replay,426110,4,0.699999988079071,corner,task,3,P10,6.657625585450019,0.464642274602417,0.5477448162472223,0.25450539732279237,0.08129327773362988,0.10012993324281677,False,False
1027,k6_supported_scene,421031,6,0.5,interior,task,1,P10,6.661629196375145,0.4644281551159988,0.5620393998732983,0.26102692158565916,0.08329445775028177,0.10262269645555705,False,False
1462,k6_supported_scene,421038,6,0.5,interior,combined,-1,P10,6.70064998187918,0.4623464218299563,0.5934638887152583,0.27438590543279107,0.08671614569269959,0.10712505600509992,False,False
868,k6_supported_scene,421029,6,0.5,corner,task,4,P01,6.7007594166014774,0.46234059670027466,0.42191365361213684,0.19506781036702833,0.06164699823326031,0.07615638638624138,False,False
1498,k6_supported_scene,421039,6,0.5,corner,task,4,P10,6.724580920915026,0.46107434073547726,0.4923659563064575,0.2270173087045927,0.07131752227905758,0.08824972798561073,False,False
1510,k6_supported_scene,421039,6,0.5,edge,task,1,P10,6.729507590718914,0.46081289176142737,0.4053066848162224,0.18677054548040087,0.0586013179892762,0.07253960123905857,False,False
844,k6_supported_scene,421028,6,0.6000000238418579,interior,task,3,P10,6.73498340103043,0.46052247490464654,0.6015352699661743,0.2770205112672573,0.08679835666551847,0.1074848375246352,False,False
1351,k6_supported_scene,421036,6,0.5,interior,task,4,P11,6.747883910800204,0.4598390025981576,0.4131255168448916,0.1899712256138033,0.05932946633739167,0.0735366350992585,False,False
379,k6_supported_scene,421021,6,0.5,edge,task,2,P11,6.752940478819253,0.4595713811336224,0.4149428946014938,0.19069587916359165,0.05947941457920103,0.07374908200416011,False,False
394,k6_supported_scene,421021,6,0.5,interior,task,0,P00,6.783305246579373,0.4579675828849685,0.4354902028787598,0.1994403955824702,0.06172630160390047,0.07670258012983114,False,False
1453,k6_supported_scene,421038,6,0.5,edge,task,3,P00,6.822928673102393,0.45588317719025384,0.3992723884148466,0.18202156499490132,0.05576054957426718,0.06949131655154184,False,False
1150,k6_supported_scene,421033,6,0.5,interior,task,0,P10,6.829418041384435,0.4555427067149321,0.4778170393020914,0.2176660673981898,0.0665670524949098,0.08299892861455671,False,False
1261,k6_supported_scene,421035,6,0.5,edge,task,2,P00,6.8492677513288065,0.45450285165915044,0.33794128740795104,0.1535952788202783,0.04672886045840777,0.058350483200267866,False,False
1288,k6_supported_scene,421035,6,0.5,interior,task,4,P00,6.868707544731667,0.45348677132366944,0.5725433952374491,0.2596408557489224,0.07858673692528834,0.0982762024943799,False,False
1183,k6_supported_scene,421034,6,0.5,corner,task,4,P01,6.879862787837188,0.4529047344439044,0.35551638001007646,0.1610150516789219,0.048590901045942214,0.06081692195838924,False,False
1420,k6_supported_scene,421038,6,0.5,corner,combined,-1,P10,6.911066138782099,0.4512806300584585,0.5807603014750553,0.2620858747626033,0.07843334203588126,0.0984053826792739,False,False
1084,k6_supported_scene,421032,6,0.5,interior,combined,-1,P10,6.912186187390484,0.4512224410099249,0.42480913799388437,0.19168341620892249,0.05734697151757781,0.07195593385220952,False,False
234,old_285_replay,426110,4,0.699999988079071,interior,task,3,P10,6.919492535280671,0.45084304384175516,0.3932694493694718,0.1773027956037037,0.05294007618692369,0.06646440525463476,False,False
994,k6_supported_scene,421031,6,0.5,corner,task,4,P10,6.9438124588283205,0.4495824783460922,0.43938725990019545,0.1975408132596284,0.05859436164512985,0.0737046579078515,False,False
1426,k6_supported_scene,421038,6,0.5,corner,task,1,P10,6.951723996917258,0.4491731628187017,0.4539219224415372,0.20388954557581065,0.06034683009605499,0.07595696574221311,False,False
1273,k6_supported_scene,421035,6,0.5,interior,combined,-1,P01,6.9784589222073565,0.44779274592273915,0.4244542104767651,0.19006751642785893,0.055843309672350766,0.07044006623675446,False,False
139,old_285_replay,426110,4,0.699999988079071,edge,task,3,P10,7.016536725291353,0.4458339777747495,0.5184293039976164,0.23113339879625217,0.06719165815542177,0.0850201686508329,False,False
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False
658,k6_supported_scene,421025,6,0.5,interior,task,4,P10,7.043072668686252,0.4444740051727075,0.6461918814637192,0.2872154936642668,0.08287167857077751,0.10509387676036586,False,False
196,old_285_replay,426105,2,0.800000011920929,interior,combined,-1,P01,7.043442971724287,0.44445505644403493,0.3104776415677702,0.13799335770761417,0.03981170671646167,0.050488869154229524,False,False
709,k6_supported_scene,421026,6,0.5,interior,task,0,P00,7.057319271024708,0.44374557614271654,0.4800830767105564,0.21303474147129386,0.06121914262062439,0.07772894657229831,False,False
622,k6_supported_scene,421025,6,0.5,edge,combined,-1,P11,7.084539393045496,0.4423571286139299,0.36508579110421435,0.16149830225060532,0.04604803812522966,0.058603146041075554,False,False
1324,k6_supported_scene,421036,6,0.5,edge,task,2,P11,7.085777279599439,0.44229408971452655,0.5637435960281528,0.2493404606376656,0.07106908265938408,0.09045592777212666,False,False
1210,k6_supported_scene,421034,6,0.5,interior,combined,-1,P00,7.102209667018294,0.44145812730387524,0.5252734495237231,0.23188623334918948,0.06578018385834422,0.08384406091078331,False,False
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False
841,k6_supported_scene,421028,6,0.6000000238418579,interior,task,2,P11,7.159676634612369,0.43854702405757096,0.44936415553092957,0.19706731312623263,0.054965890094643866,0.07041928653918891,False,False
1354,k6_supported_scene,421036,6,0.5,interior,task,5,P11,7.1683788362516685,0.4381078734716125,0.4778777246857135,0.20936199374151063,0.05824378843493791,0.07467775149293976,False,False
760,k6_supported_scene,421027,6,0.699999988079071,edge,task,3,P11,7.210429005211187,0.43599202936438297,0.40721080557178707,0.17754066550034864,0.048769302156465466,0.06277306711535136,False,False
634,k6_supported_scene,421025,6,0.5,edge,task,3,P00,7.2491186710974445,0.43405430348542334,0.2818058654946183,0.12231904866537344,0.03320420936956878,0.04289536454134957,False,False
137,old_285_replay,426110,4,0.699999988079071,edge,task,1,P11,7.251588601879111,0.4339308927912284,0.5052248612710635,0.219232675111677,0.059466545895761724,0.07684096256599529,False,False
103,old_285_replay,426105,2,0.800000011920929,edge,task,1,P10,7.284176220360984,0.43230592614791896,0.4933079856351257,0.21325996560615731,0.05726228335049513,0.07422688494910845,False,False
382,k6_supported_scene,421021,6,0.5,edge,task,3,P10,7.300759791629585,0.4314813316736352,0.440792957838373,0.1901939324404617,0.05080296010727878,0.06596159758113745,False,False
946,k6_supported_scene,421030,6,0.5,edge,task,2,P10,7.303904338715224,0.43132515103503094,0.5092175006866455,0.21963831539334835,0.058609602734532806,0.07612132416970965,False,False
1279,k6_supported_scene,421035,6,0.5,interior,task,1,P00,7.342211258375629,0.4294270890725124,0.4766334662478823,0.20467932196536973,0.053954585724939996,0.07034575939112536,False,False
135,old_285_replay,426110,4,0.699999988079071,edge,combined,-1,P10,7.352835026008848,0.4289021751086795,0.4186210468342758,0.17954747753349326,0.047167879085460135,0.06156403622691521,False,False
391,k6_supported_scene,421021,6,0.5,interior,combined,-1,P10,7.366836272619989,0.42821136185256725,0.4760414529463875,0.2038463588644474,0.05330883366780162,0.06967964830860449,False,False
352,k6_supported_scene,421021,6,0.5,corner,task,0,P10,7.368234165338472,0.4281424517692134,0.4021189937380241,0.17216421188196662,0.04500302081925242,0.05883168105311813,False,False
1189,k6_supported_scene,421034,6,0.5,edge,combined,-1,P00,7.3877120145881525,0.4271834307413357,0.5745773800771576,0.24544993644772864,0.06375261514212147,0.08351202837771768,False,False
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False
43,old_285_replay,426110,4,0.699999988079071,corner,task,2,P10,7.392526169513221,0.42694672989746324,0.5889601375113133,0.2514546047504155,0.06520905619224321,0.08546308487471038,False,False
1201,k6_supported_scene,421034,6,0.5,edge,task,3,P01,7.4032285067993175,0.42642099054327437,0.3598612612665717,0.15345239548744355,0.039654272761113926,0.05202971184974317,False,False
1099,k6_supported_scene,421032,6,0.5,interior,task,4,P00,7.4157369865064195,0.4258073470669745,0.5001665012058756,0.21297457097024458,0.05480803565745246,0.07200849799135442,False,False
676,k6_supported_scene,421026,6,0.5,corner,task,3,P10,7.4232840795614,0.42543752750073255,0.46076178718743716,0.196025355507842,0.050319684879633036,0.06616503986904426,False,False
874,k6_supported_scene,421029,6,0.5,edge,combined,-1,P00,7.438000617943813,0.4247173172555993,0.4104610886677962,0.17432993241679906,0.04453073931054263,0.058646279791844835,False,False
1000,k6_supported_scene,421031,6,0.5,edge,combined,-1,P11,7.444513996424719,0.4243989494435157,0.4658675308660681,0.1977136906794039,0.05039344213384689,0.06641438095707966,False,False
889,k6_supported_scene,421029,6,0.5,edge,task,4,P11,7.451627993581553,0.42405149662203595,0.556366495392824,0.23592804504168402,0.05998951111699394,0.07912266162742818,False,False
213,old_285_replay,426109,2,0.6000000238418579,interior,task,1,P11,7.475386447510271,0.4228931763873502,0.4932044432466055,0.2085727936129116,0.0526078543354592,0.0695688951659095,False,False
544,k6_supported_scene,421024,6,0.5,corner,task,1,P10,7.478811133306569,0.4227264702883668,0.5800701221569422,0.24521099525914591,0.0617767163963418,0.08172502213678468,False,False
1174,k6_supported_scene,421034,6,0.5,corner,task,1,P11,7.493622389481157,0.4220062475953964,0.47671197260573334,0.20117543074314492,0.050425868612553826,0.06681974207100425,False,False
337,k6_supported_scene,421020,6,0.5,interior,task,2,P10,7.499739922234364,0.42170913029018575,0.6342817333473567,0.2674823981288654,0.06690490256714307,0.0887175170409632,False,False
772,k6_supported_scene,421027,6,0.699999988079071,interior,task,0,P11,7.535529333754317,0.4199750914284654,0.584825327282615,0.24561207029519846,0.06067406353855101,0.08078589827675145,False,False
1489,k6_supported_scene,421039,6,0.5,corner,task,1,P00,7.5410839100008005,0.41970660564033396,0.4376192178146674,0.18367167647197205,0.045284328856403766,0.06033382308375608,False,False
1195,k6_supported_scene,421034,6,0.5,edge,task,1,P01,7.545877893884544,0.41947502181512636,0.44941698792906576,0.18851920081563325,0.04640107071280858,0.061856284035677056,False,False
1348,k6_supported_scene,421036,6,0.5,interior,task,3,P10,7.555194055288798,0.4190253497391753,0.6319212322104174,0.2647910153345808,0.06495997577407303,0.08669141385803666,False,False
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False
212,old_285_replay,426109,2,0.6000000238418579,interior,task,0,P11,7.591452033075058,0.4172798353442676,0.5371856723654164,0.2241567489139407,0.05428372380557203,0.07275725592248983,False,False
328,k6_supported_scene,421020,6,0.5,interior,combined,-1,P10,7.60699394491871,0.4165338521515548,0.6393513483712223,0.26631148001535593,0.0641308314200712,0.08611778728231928,False,False
1553,canonical_modal_scan,-1,0,1.0,full_2x2,canonical,-1,P01,7.608642043266583,0.4164548247107732,0.5,0.2082274123553866,0.05011352934696764,0.06730826579216392,False,False
1537,k6_supported_scene,421039,6,0.5,interior,task,3,P10,7.617787001091565,0.416016590080082,0.6251658251570006,0.26007935481641603,0.06238456253694463,0.0838836857331812,False,False
1543,k6_supported_scene,421039,6,0.5,interior,task,5,P10,7.6417205506381585,0.41487185430758416,0.6849877477671534,0.28418213709413465,0.06756999186882245,0.09112635945091202,False,False
550,k6_supported_scene,421024,6,0.5,corner,task,3,P11,7.669778461014264,0.41353386164992834,0.3786328613486378,0.15657750930106407,0.0368432854162212,0.04986426993698194,False,False
1216,k6_supported_scene,421034,6,0.5,interior,task,1,P11,7.675809344135347,0.41324683189609784,0.47668955690442416,0.1969904491887079,0.046247975525265494,0.06264107811956343,False,False
