stimulus_index,stimulus_family,sample_index,k_value,ratio,window_role,source_type,task_index,worst_port,active_rl_db,worst_gamma_magnitude,source_port_magnitude,reflected_port_magnitude,required_b_reduction_for_10db,required_b_reduction_for_11db,stop_line_pass,design_line_pass,s_column_port,coupling_relation,d_active_rl_db_d_re_s,d_active_rl_db_d_im_s,jacobian_magnitude
697,k6_supported_scene,421026,6,0.5,edge,task,3,P10,3.237538933992756,0.6888474472103608,0.37139065337950883,0.25583150349826267,0.13838746686052678,0.15115939566666659,False,False,P11,y_neighbor,18.055825785688263,25.839966032715775,31.523272186989573
700,k6_supported_scene,421026,6,0.5,edge,task,4,P10,5.222051885372435,0.5481474596357298,0.4443898044399165,0.24359114239175897,0.1030627472930647,0.11834507842561806,False,False,P00,x_neighbor,-0.0,0.0,0.0
700,k6_supported_scene,421026,6,0.5,edge,task,4,P10,5.222051885372435,0.5481474596357298,0.4443898044399165,0.24359114239175897,0.1030627472930647,0.11834507842561806,False,False,P10,self,15.260300594657497,4.267992670640376,15.845899648677065
700,k6_supported_scene,421026,6,0.5,edge,task,4,P10,5.222051885372435,0.5481474596357298,0.4443898044399165,0.24359114239175897,0.1030627472930647,0.11834507842561806,False,False,P01,diagonal,-0.0,0.0,0.0
700,k6_supported_scene,421026,6,0.5,edge,task,4,P10,5.222051885372435,0.5481474596357298,0.4443898044399165,0.24359114239175897,0.1030627472930647,0.11834507842561806,False,False,P11,y_neighbor,12.864959623852352,29.23813997237594,31.94332504871086
703,k6_supported_scene,421026,6,0.5,edge,task,5,P10,5.541245068402649,0.5283695078550269,0.43516864192160065,0.22992984116605653,0.09231743369060746,0.10728265390471929,False,False,P00,x_neighbor,0.0,-0.0,0.0
703,k6_supported_scene,421026,6,0.5,edge,task,5,P10,5.541245068402649,0.5283695078550269,0.43516864192160065,0.22992984116605653,0.09231743369060746,0.10728265390471929,False,False,P10,self,-4.003914635449313,15.943990665712235,16.439044094967446
703,k6_supported_scene,421026,6,0.5,edge,task,5,P10,5.541245068402649,0.5283695078550269,0.43516864192160065,0.22992984116605653,0.09231743369060746,0.10728265390471929,False,False,P01,diagonal,0.0,-0.0,0.0
703,k6_supported_scene,421026,6,0.5,edge,task,5,P10,5.541245068402649,0.5283695078550269,0.43516864192160065,0.22992984116605653,0.09231743369060746,0.10728265390471929,False,False,P11,y_neighbor,25.187405950153728,22.856034340487525,34.01181742088159
706,k6_supported_scene,421026,6,0.5,interior,combined,-1,P10,8.061038137115258,0.39531936869235224,0.6678749236658011,0.2640238931890175,0.052823298099515026,0.07579116468109309,False,False,P00,x_neighbor,-5.219655763798268,15.324542570611026,16.189083089879492
706,k6_supported_scene,421026,6,0.5,interior,combined,-1,P10,8.061038137115258,0.39531936869235224,0.6678749236658011,0.2640238931890175,0.052823298099515026,0.07579116468109309,False,False,P10,self,6.591064152021997,20.959941569419858,21.971829173957364
706,k6_supported_scene,421026,6,0.5,interior,combined,-1,P10,8.061038137115258,0.39531936869235224,0.6678749236658011,0.2640238931890175,0.052823298099515026,0.07579116468109309,False,False,P01,diagonal,0.0,-0.0,0.0
706,k6_supported_scene,421026,6,0.5,interior,combined,-1,P10,8.061038137115258,0.39531936869235224,0.6678749236658011,0.2640238931890175,0.052823298099515026,0.07579116468109309,False,False,P11,y_neighbor,6.057631872915283,17.34196281470389,18.36950130445385
709,k6_supported_scene,421026,6,0.5,interior,task,0,P00,7.057319271024708,0.44374557614271654,0.4800830767105564,0.21303474147129386,0.06121914262062439,0.07772894657229831,False,False,P00,self,4.634251417204664,19.017528786477385,19.574030942612698
709,k6_supported_scene,421026,6,0.5,interior,task,0,P00,7.057319271024708,0.44374557614271654,0.4800830767105564,0.21303474147129386,0.06121914262062439,0.07772894657229831,False,False,P10,x_neighbor,-23.756610188721115,21.255864430939916,31.87770851810626
709,k6_supported_scene,421026,6,0.5,interior,task,0,P00,7.057319271024708,0.44374557614271654,0.4800830767105564,0.21303474147129386,0.06121914262062439,0.07772894657229831,False,False,P01,y_neighbor,0.0,-0.0,0.0
709,k6_supported_scene,421026,6,0.5,interior,task,0,P00,7.057319271024708,0.44374557614271654,0.4800830767105564,0.21303474147129386,0.06121914262062439,0.07772894657229831,False,False,P11,diagonal,16.20371755051319,-0.6919148662239458,16.21848354929988
715,k6_supported_scene,421026,6,0.5,interior,task,2,P10,4.579556362736712,0.5902312258321877,0.4996382076712106,0.29490207178637584,0.13690259755785197,0.1540848921555654,False,False,P00,x_neighbor,-16.043019298504756,4.204374394630821,16.58478918353873
715,k6_supported_scene,421026,6,0.5,interior,task,2,P10,4.579556362736712,0.5902312258321877,0.4996382076712106,0.29490207178637584,0.13690259755785197,0.1540848921555654,False,False,P10,self,2.3173693714186836,14.532473802287187,14.716079492098189
715,k6_supported_scene,421026,6,0.5,interior,task,2,P10,4.579556362736712,0.5902312258321877,0.4996382076712106,0.29490207178637584,0.13690259755785197,0.1540848921555654,False,False,P01,diagonal,-0.0,0.0,0.0
715,k6_supported_scene,421026,6,0.5,interior,task,2,P10,4.579556362736712,0.5902312258321877,0.4996382076712106,0.29490207178637584,0.13690259755785197,0.1540848921555654,False,False,P11,y_neighbor,15.697063481004365,11.379409695252681,19.387851013949213
718,k6_supported_scene,421026,6,0.5,interior,task,3,P10,6.641295054224572,0.46551668045020783,0.5850400388826829,0.272345896831127,0.08733999230485218,0.1074592108618024,False,False,P00,x_neighbor,-11.84650447264322,16.839210850837556,20.588800118008848
718,k6_supported_scene,421026,6,0.5,interior,task,3,P10,6.641295054224572,0.46551668045020783,0.5850400388826829,0.272345896831127,0.08733999230485218,0.1074592108618024,False,False,P10,self,1.3822220137396104,18.607332549805765,18.658600223873375
718,k6_supported_scene,421026,6,0.5,interior,task,3,P10,6.641295054224572,0.46551668045020783,0.5850400388826829,0.272345896831127,0.08733999230485218,0.1074592108618024,False,False,P01,diagonal,0.0,-0.0,0.0
718,k6_supported_scene,421026,6,0.5,interior,task,3,P10,6.641295054224572,0.46551668045020783,0.5850400388826829,0.272345896831127,0.08733999230485218,0.1074592108618024,False,False,P11,y_neighbor,7.046367225988898,13.9807431457496,15.656068152346387
721,k6_supported_scene,421026,6,0.5,interior,task,4,P11,8.832573031711272,0.36171902239148446,0.6710409733880502,0.24272828487855566,0.03052649695828813,0.053603242320959116,False,False,P00,diagonal,13.48089007272935,3.9991189703166716,14.061555735115492
721,k6_supported_scene,421026,6,0.5,interior,task,4,P11,8.832573031711272,0.36171902239148446,0.6710409733880502,0.24272828487855566,0.03052649695828813,0.053603242320959116,False,False,P10,y_neighbor,16.00625910830904,15.810808738440286,22.498488918277733
721,k6_supported_scene,421026,6,0.5,interior,task,4,P11,8.832573031711272,0.36171902239148446,0.6710409733880502,0.24272828487855566,0.03052649695828813,0.053603242320959116,False,False,P01,x_neighbor,0.0,-0.0,0.0
721,k6_supported_scene,421026,6,0.5,interior,task,4,P11,8.832573031711272,0.36171902239148446,0.6710409733880502,0.24272828487855566,0.03052649695828813,0.053603242320959116,False,False,P11,self,13.463196626075117,19.883594032822362,24.01280856239956
724,k6_supported_scene,421026,6,0.5,interior,task,5,P11,7.747924755100032,0.409830015277638,0.5237961671722776,0.21466739119458278,0.049028499401511244,0.06704157349257381,False,False,P00,diagonal,-0.41999425363530757,-25.280442891742894,25.283931418506903
724,k6_supported_scene,421026,6,0.5,interior,task,5,P11,7.747924755100032,0.409830015277638,0.5237961671722776,0.21466739119458278,0.049028499401511244,0.06704157349257381,False,False,P10,y_neighbor,4.950960365158356,22.895636345212477,23.424819576457434
724,k6_supported_scene,421026,6,0.5,interior,task,5,P11,7.747924755100032,0.409830015277638,0.5237961671722776,0.21466739119458278,0.049028499401511244,0.06704157349257381,False,False,P01,x_neighbor,-0.0,0.0,0.0
724,k6_supported_scene,421026,6,0.5,interior,task,5,P11,7.747924755100032,0.409830015277638,0.5237961671722776,0.21466739119458278,0.049028499401511244,0.06704157349257381,False,False,P11,self,16.604173080514414,13.171261830437132,21.19388359630225
748,k6_supported_scene,421027,6,0.699999988079071,edge,combined,-1,P00,2.634290727602952,0.7383894171748867,0.18832729599757392,0.13905888232977096,0.07950456223646638,0.08598103867669588,False,False,P00,self,-4.86665628483559,10.709373157623725,11.763291071122968
748,k6_supported_scene,421027,6,0.699999988079071,edge,combined,-1,P00,2.634290727602952,0.7383894171748867,0.18832729599757392,0.13905888232977096,0.07950456223646638,0.08598103867669588,False,False,P10,x_neighbor,-0.0,-0.0,0.0
748,k6_supported_scene,421027,6,0.699999988079071,edge,combined,-1,P00,2.634290727602952,0.7383894171748867,0.18832729599757392,0.13905888232977096,0.07950456223646638,0.08598103867669588,False,False,P01,y_neighbor,37.18893047244182,21.313705343927413,42.86362776494626
748,k6_supported_scene,421027,6,0.699999988079071,edge,combined,-1,P00,2.634290727602952,0.7383894171748867,0.18832729599757392,0.13905888232977096,0.07950456223646638,0.08598103867669588,False,False,P11,diagonal,20.665995274398412,38.71365340721008,43.88428330068803
751,k6_supported_scene,421027,6,0.699999988079071,edge,task,0,P01,6.409923264487571,0.4780835897610596,0.4962916617972592,0.23726889924051534,0.08032769573758397,0.09739490438668871,False,False,P00,y_neighbor,12.819250935786668,10.150502138205443,16.35132680281269
751,k6_supported_scene,421027,6,0.699999988079071,edge,task,0,P01,6.409923264487571,0.4780835897610596,0.4962916617972592,0.23726889924051534,0.08032769573758397,0.09739490438668871,False,False,P10,diagonal,-0.0,-0.0,0.0
751,k6_supported_scene,421027,6,0.699999988079071,edge,task,0,P01,6.409923264487571,0.4780835897610596,0.4962916617972592,0.23726889924051534,0.08032769573758397,0.09739490438668871,False,False,P01,self,18.165360723300083,-0.3177805351614579,18.168140099529747
751,k6_supported_scene,421027,6,0.699999988079071,edge,task,0,P01,6.409923264487571,0.4780835897610596,0.4962916617972592,0.23726889924051534,0.08032769573758397,0.09739490438668871,False,False,P11,x_neighbor,-26.213120438771035,-7.453543321795011,27.252210757797076
754,k6_supported_scene,421027,6,0.699999988079071,edge,task,1,P00,0.5504793345816448,0.9385902387340628,0.1216599374111,0.11418882969905549,0.075716579477795,0.07990040059724088,False,False,P00,self,-7.037287282750231,6.009705963289609,9.254187055876752
754,k6_supported_scene,421027,6,0.699999988079071,edge,task,1,P00,0.5504793345816448,0.9385902387340628,0.1216599374111,0.11418882969905549,0.075716579477795,0.07990040059724088,False,False,P10,x_neighbor,-0.0,-0.0,0.0
754,k6_supported_scene,421027,6,0.699999988079071,edge,task,1,P00,0.5504793345816448,0.9385902387340628,0.1216599374111,0.11418882969905549,0.075716579477795,0.07990040059724088,False,False,P01,y_neighbor,42.68004031021058,27.3247585726435,50.67769008088722
754,k6_supported_scene,421027,6,0.699999988079071,edge,task,1,P00,0.5504793345816448,0.9385902387340628,0.1216599374111,0.11418882969905549,0.075716579477795,0.07990040059724088,False,False,P11,diagonal,11.990815112831605,54.66618032553678,55.965801329510285
757,k6_supported_scene,421027,6,0.699999988079071,edge,task,2,P01,2.5403193266492448,0.7464213165924394,0.3987182159993255,0.2976117757356052,0.17152600501991946,0.18523771429993396,False,False,P00,y_neighbor,11.604751112503157,20.810620729755293,23.82755093459804
757,k6_supported_scene,421027,6,0.699999988079071,edge,task,2,P01,2.5403193266492448,0.7464213165924394,0.3987182159993255,0.2976117757356052,0.17152600501991946,0.18523771429993396,False,False,P10,diagonal,0.0,-0.0,0.0
757,k6_supported_scene,421027,6,0.699999988079071,edge,task,2,P01,2.5403193266492448,0.7464213165924394,0.3987182159993255,0.2976117757356052,0.17152600501991946,0.18523771429993396,False,False,P01,self,3.5757724589644653,11.073703516878618,11.636711660001664
757,k6_supported_scene,421027,6,0.699999988079071,edge,task,2,P01,2.5403193266492448,0.7464213165924394,0.3987182159993255,0.2976117757356052,0.17152600501991946,0.18523771429993396,False,False,P11,x_neighbor,-7.5647057129639945,9.559907139364157,12.19084070263474
760,k6_supported_scene,421027,6,0.699999988079071,edge,task,3,P11,7.210429005211187,0.43599202936438297,0.40721080557178707,0.17754066550034864,0.048769302156465466,0.06277306711535136,False,False,P00,diagonal,8.126401426137898,-25.78702243923186,27.037176746476014
760,k6_supported_scene,421027,6,0.699999988079071,edge,task,3,P11,7.210429005211187,0.43599202936438297,0.40721080557178707,0.17754066550034864,0.048769302156465466,0.06277306711535136,False,False,P10,y_neighbor,0.0,-0.0,0.0
760,k6_supported_scene,421027,6,0.699999988079071,edge,task,3,P11,7.210429005211187,0.43599202936438297,0.40721080557178707,0.17754066550034864,0.048769302156465466,0.06277306711535136,False,False,P01,x_neighbor,-27.741260868579733,22.27149850582295,35.57523296161906
760,k6_supported_scene,421027,6,0.699999988079071,edge,task,3,P11,7.210429005211187,0.43599202936438297,0.40721080557178707,0.17754066550034864,0.048769302156465466,0.06277306711535136,False,False,P11,self,-9.579723218887516,17.46768856915571,19.92212942683351
769,k6_supported_scene,421027,6,0.699999988079071,interior,combined,-1,P10,3.4419490411824123,0.6728256628776705,0.36876700260472434,0.24811590297493533,0.1315015375605179,0.1441832403994644,False,False,P00,x_neighbor,-11.795579473962201,13.468287883094797,17.90336486888642
769,k6_supported_scene,421027,6,0.699999988079071,interior,combined,-1,P10,3.4419490411824123,0.6728256628776705,0.36876700260472434,0.24811590297493533,0.1315015375605179,0.1441832403994644,False,False,P10,self,-3.583197980865206,12.402325435392836,12.909569472893688
769,k6_supported_scene,421027,6,0.699999988079071,interior,combined,-1,P10,3.4419490411824123,0.6728256628776705,0.36876700260472434,0.24811590297493533,0.1315015375605179,0.1441832403994644,False,False,P01,diagonal,8.379710708953448,12.522939693036275,15.067965029199284
769,k6_supported_scene,421027,6,0.699999988079071,interior,combined,-1,P10,3.4419490411824123,0.6728256628776705,0.36876700260472434,0.24811590297493533,0.1315015375605179,0.1441832403994644,False,False,P11,y_neighbor,16.383412685303636,15.584286105866262,22.611638256580708
772,k6_supported_scene,421027,6,0.699999988079071,interior,task,0,P11,7.535529333754317,0.4199750914284654,0.584825327282615,0.24561207029519846,0.06067406353855101,0.08078589827675145,False,False,P00,diagonal,-9.57129774025747,-12.98569514535289,16.131894459135893
772,k6_supported_scene,421027,6,0.699999988079071,interior,task,0,P11,7.535529333754317,0.4199750914284654,0.584825327282615,0.24561207029519846,0.06067406353855101,0.08078589827675145,False,False,P10,y_neighbor,-0.8285643677407288,15.90350524508439,15.925074505066414
772,k6_supported_scene,421027,6,0.699999988079071,interior,task,0,P11,7.535529333754317,0.4199750914284654,0.584825327282615,0.24561207029519846,0.06067406353855101,0.08078589827675145,False,False,P01,x_neighbor,-15.914011892684513,7.469107497615711,17.579628589121086
772,k6_supported_scene,421027,6,0.699999988079071,interior,task,0,P11,7.535529333754317,0.4199750914284654,0.584825327282615,0.24561207029519846,0.06067406353855101,0.08078589827675145,False,False,P11,self,17.707867364834378,10.685180869417762,20.681916178699154
775,k6_supported_scene,421027,6,0.699999988079071,interior,task,1,P10,9.5436394966406,0.3332867321826104,0.5153935038324948,0.1717738166804779,0.008792080343937442,0.026516191271869466,False,False,P00,x_neighbor,-13.916340479651952,13.486222863781679,19.378925137302822
775,k6_supported_scene,421027,6,0.699999988079071,interior,task,1,P10,9.5436394966406,0.3332867321826104,0.5153935038324948,0.1717738166804779,0.008792080343937442,0.026516191271869466,False,False,P10,self,-26.05810257702672,-0.40901445633259875,26.061312375633268
775,k6_supported_scene,421027,6,0.699999988079071,interior,task,1,P10,9.5436394966406,0.3332867321826104,0.5153935038324948,0.1717738166804779,0.008792080343937442,0.026516191271869466,False,False,P01,diagonal,20.92580628308231,-16.63068052145207,26.729551122375632
775,k6_supported_scene,421027,6,0.699999988079071,interior,task,1,P10,9.5436394966406,0.3332867321826104,0.5153935038324948,0.1717738166804779,0.008792080343937442,0.026516191271869466,False,False,P11,y_neighbor,21.413224894351337,18.143200886963562,28.066028197819215
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P00,diagonal,3.7168456394511007,17.121104987554173,17.519908033501746
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P10,y_neighbor,14.23411792304847,11.272372811995876,18.156995948115245
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P01,x_neighbor,-14.83206903724522,18.729100051061433,23.89078191789205
778,k6_supported_scene,421027,6,0.699999988079071,interior,task,2,P11,7.134929911939331,0.43979825756952273,0.4941376398833503,0.21732087302021383,0.06106083105506921,0.07805396402596024,False,False,P11,self,-5.402868785728232,18.996320617435405,19.749713621118605
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P00,x_neighbor,-13.224962435071035,8.42891817285534,15.682674930436166
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P10,self,3.057911546811735,17.322188700226206,17.590026844617636
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P01,diagonal,2.984226879976848,16.904787163887782,17.16617135902824
781,k6_supported_scene,421027,6,0.699999988079071,interior,task,3,P10,6.129043905641027,0.4937962696016481,0.4880158172369336,0.24098039005819746,0.08665623839248049,0.10343884510943277,False,False,P11,y_neighbor,17.362538441332376,12.152249456983844,21.19280321221118
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P00,self,-5.8481525437365915,17.119268907436247,18.090612374928778
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P10,x_neighbor,-7.687796529903461,16.880417316720788,18.54860383618785
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P01,y_neighbor,16.67190657693546,14.67800168709065,22.212523549482167
784,k6_supported_scene,421027,6,0.699999988079071,interior,task,4,P00,6.372779223943609,0.4801324276950704,0.4524120208569422,0.2172176818924765,0.07415243921772258,0.0897106501442701,False,False,P11,diagonal,14.215636597924608,15.236829853725892,20.83855340170344
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P00,x_neighbor,-9.212867750607622,21.0004726734109,22.93243957142074
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P10,self,-20.8847510362946,5.865730903309941,21.69284732067355
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P01,diagonal,29.835360282459575,-8.379616130483164,30.989783633940075
787,k6_supported_scene,421027,6,0.699999988079071,interior,task,5,P10,7.950045052675453,0.40040339148043863,0.4353624321037852,0.17432059433752778,0.036646905025690485,0.05161878958201899,False,False,P11,y_neighbor,15.876294811230506,16.548112387522647,22.932439044357782
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P00,y_neighbor,20.756289607569393,29.853919570207626,36.36041902918225
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P10,diagonal,19.06439124766467,33.34088168037129,38.40658022876485
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P01,self,18.162595940146925,-3.8812911255506566,18.572676492264648
811,k6_supported_scene,421028,6,0.6000000238418579,edge,combined,-1,P01,6.601203741711133,0.46767032428969685,0.33133338394838635,0.15495479111914442,0.050177975306346975,0.06157235573132204,False,False,P11,x_neighbor,-0.0,0.0,0.0
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P00,y_neighbor,11.566241517444487,20.22427472008895,23.298052081525732
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P10,diagonal,33.77761566002122,-4.306157984169074,34.050995818929195
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P01,self,16.786587854644168,2.8421934810871616,17.025498394632137
814,k6_supported_scene,421028,6,0.6000000238418579,edge,task,0,P01,5.845710541857373,0.5101694785512744,0.38145227885505967,0.19460531019568109,0.07397950821131366,0.0870974510139782,False,False,P11,x_neighbor,-0.0,0.0,0.0
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P00,y_neighbor,16.669188161536578,16.70221748917927,23.597158791273092
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P10,diagonal,27.29692990061705,2.7157955082198173,27.431695668362686
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P01,self,12.085161486974151,12.109107896907597,17.107940326795426
820,k6_supported_scene,421028,6,0.6000000238418579,edge,task,2,P01,5.88766839571507,0.5077110085812435,0.4274307254900075,0.21701128473714432,0.08184582128848295,0.09654493863524238,False,False,P11,x_neighbor,0.0,-0.0,0.0
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P00,y_neighbor,14.799054122470835,26.02096306302394,29.93497154912757
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P10,diagonal,31.65682188911688,15.867457491897841,35.41088221686173
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P01,self,20.29509172033838,-4.5935917154386585,20.8084558001091
823,k6_supported_scene,421028,6,0.6000000238418579,edge,task,3,P01,7.588510907157432,0.4174211542415124,0.40942613527338123,0.17090312996245638,0.04143121785604734,0.05551116683564948,False,False,P11,x_neighbor,-0.0,0.0,0.0
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P00,self,-1.6248626180648906,18.57186722516141,18.642811771742192
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P10,x_neighbor,-17.8693101484981,7.631085741415569,19.43053562761596
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P01,y_neighbor,15.138922137186807,7.8808591610373915,17.067363727064343
826,k6_supported_scene,421028,6,0.6000000238418579,edge,task,4,P00,6.6339421550381825,0.46591092290223396,0.5847633481025696,0.2724476311938685,0.08752922397486637,0.10763892728173488,False,False,P11,diagonal,-0.0,-0.0,0.0
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P00,self,-4.816131454635376,18.937015080914605,19.539848063972133
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P10,x_neighbor,-16.98658658818121,2.4571375246789375,17.163381040254368
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P01,y_neighbor,21.353295153647483,7.7273228156767555,22.70847268788598
829,k6_supported_scene,421028,6,0.6000000238418579,edge,task,5,P00,7.042137509741345,0.44452186166586477,0.5659417705112509,0.2515734894221369,0.07260698763775006,0.0920694268122875,False,False,P11,diagonal,-0.0,0.0,0.0
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P00,x_neighbor,-14.445971868493752,15.369292726301627,21.09268266797898
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P10,self,-8.76392409705227,18.35561925717593,20.34047993271794
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P01,diagonal,0.0,-0.0,0.0
832,k6_supported_scene,421028,6,0.6000000238418579,interior,combined,-1,P10,7.3909377780411045,0.4270248129245791,0.5852586814093637,0.2499199789413194,0.06484493357727605,0.08497167113547027,False,False,P11,y_neighbor,14.072115422251136,12.297444998929269,18.688274023003
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P00,x_neighbor,-5.386026294837705,-20.00102721238101,20.713531055787875
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P10,self,11.166892175246353,17.907938295194924,21.10435345700235
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P01,diagonal,-0.0,0.0,0.0
835,k6_supported_scene,421028,6,0.6000000238418579,interior,task,0,P10,7.711154897784491,0.4115686204631438,0.4683450484837278,0.19275612550519203,0.04465241709813511,0.060758556446315864,False,False,P11,y_neighbor,30.988188502859845,13.993970861943248,34.00145654488483
838,k6_supported_scene,421028,6,0.6000000238418579,interior,task,1,P11,6.1676702710309605,0.4916052208498754,0.28346817592120555,0.1393544352276556,0.04971392721922474,0.059462248370356074,False,False,P00,diagonal,25.282746080641076,26.11223535560253,36.34647279509458
